Quantify Compound Summary Report 

Printed Fri Apr 20 12:27:30 2012

Compound 1:  L-histidine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
47	47	PR01_EXAMPLE_AAC_0122_B1	S27-3mnd-0	Analyte		2.16	3578	21998	1.627	bb	0.5		13-Apr-12	06:30:02	Batch01_075
87	87	PR01_EXAMPLE_AAC_01QC_F1	QC	QC	0.000	2.15	1601	21737	0.736	bbI	0.0		13-Apr-12	06:40:26	Batch01_076
58	58	PR01_EXAMPLE_AAC_01Blank_C1	Blank	Solvent		2.18	1	8	1.496	bb	0.4		13-Apr-12	06:50:51	Batch01_077
88	88	PR01_EXAMPLE_AAC_01QC_F2	QC	QC	0.000	2.13	1787	20851	0.857	bbI	0.0		13-Apr-12	07:01:16	Batch01_078
74	74	PR01_EXAMPLE_AAC_01CAL5_A2	Calibration	Standard	4.530	2.17	18075	23620	7.652	bb	5.0	9.9	13-Apr-12	07:11:41	Batch01_079
76	76	PR01_EXAMPLE_AAC_01CAL7_A2	Calibration	Standard	18.110	2.16	69014	26659	25.888	bb	18.4	1.7	13-Apr-12	07:22:06	Batch01_080
77	77	PR01_EXAMPLE_AAC_01CAL8_A2	Calibration	Standard	36.220	2.13	167437	33937	49.338	bb	35.7	-1.4	13-Apr-12	07:32:31	Batch01_081
73	73	PR01_EXAMPLE_AAC_01CAL4_A2	Calibration	Standard	2.260	2.14	8730	22328	3.910	bb	2.2	-1.8	13-Apr-12	07:42:56	Batch01_082
69	69	PR01_EXAMPLE_AAC_01CAL0_A2	Calibration	Standard	0.000	2.14	2698	23554	1.146	bb	0.2		13-Apr-12	07:53:21	Batch01_083
71	71	PR01_EXAMPLE_AAC_01CAL2_A2	Calibration	Standard	0.570	2.16	3586	22004	1.630	bb	0.5	-5.4	13-Apr-12	08:03:46	Batch01_084
75	75	PR01_EXAMPLE_AAC_01CAL6_A2	Calibration	Standard	9.060	2.13	33302	25597	13.010	bb	8.9	-1.5	13-Apr-12	08:14:12	Batch01_085
70	70	PR01_EXAMPLE_AAC_01CAL1_A2	Calibration	Standard	0.280	2.14	2828	23427	1.207	bb	0.2	-18.6	13-Apr-12	08:24:37	Batch01_086
72	72	PR01_EXAMPLE_AAC_01CAL3_A2	Calibration	Standard	1.130	2.12	4980	22475	2.216	bb	1.0	-14.1	13-Apr-12	08:35:02	Batch01_087
89	89	PR01_EXAMPLE_AAC_01QC_G1	QC	QC	0.000	2.15	1814	22109	0.820	bbI	0.0		13-Apr-12	08:45:27	Batch01_088
59	59	PR01_EXAMPLE_AAC_01Blank_D1	Blank	Solvent									13-Apr-12	08:55:53	Batch01_089
90	90	PR01_EXAMPLE_AAC_01QC_G2	QC	QC	0.000	2.15	1535	21675	0.708	bbI	0.0		13-Apr-12	09:06:17	Batch01_090

Compound 9:  histamine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
91	91	PR01_EXAMPLE_AAC_01SST_A1	SST	Analyte				122288					12-Apr-12	16:46:45	Batch01_000
92	92	PR01_EXAMPLE_AAC_01SST_A2	SST	Analyte				120606					12-Apr-12	16:57:10	Batch01_000
93	93	PR01_EXAMPLE_AAC_01SST_A3	SST	Analyte				122139					12-Apr-12	17:07:35	Batch01_000
94	94	PR01_EXAMPLE_AAC_01SST_A4	SST	Analyte		2.75	4	121326	0.000	bb	0.0		12-Apr-12	17:18:01	Batch01_000
95	95	PR01_EXAMPLE_AAC_01SST_A5	SST	Analyte		2.71	3	120001	0.000	bb	0.0		12-Apr-12	17:28:27	Batch01_000
78	78	PR01_EXAMPLE_AAC_01QC_A1	QC	QC	0.000	2.68	3	111673	0.000	bb	0.0		12-Apr-12	17:38:53	Batch01_001
56	56	PR01_EXAMPLE_AAC_01Blank_A1	Blank	Solvent		2.67	4			bb			12-Apr-12	17:49:18	Batch01_002
79	79	PR01_EXAMPLE_AAC_01QC_A2	QC	QC	0.000	2.69	11	114529	0.001	bb	0.0		12-Apr-12	17:59:44	Batch01_003
66	66	PR01_EXAMPLE_AAC_01CAL6_A1	Calibration	Standard	1.530	2.66	35124	104531	3.360	bb	1.3	-15.8	12-Apr-12	18:10:09	Batch01_004
62	62	PR01_EXAMPLE_AAC_01CAL2_A1	Calibration	Standard	0.100	2.67	1630	118199	0.138	bb	0.1	-9.0	12-Apr-12	18:20:35	Batch01_005
61	61	PR01_EXAMPLE_AAC_01CAL1_A1	Calibration	Standard	0.050	2.66	658	121002	0.054	bb	0.1	19.9	12-Apr-12	18:31:01	Batch01_006
63	63	PR01_EXAMPLE_AAC_01CAL3_A1	Calibration	Standard	0.190	2.70	3714	116362	0.319	bb	0.2	-16.7	12-Apr-12	18:41:26	Batch01_007
64	64	PR01_EXAMPLE_AAC_01CAL4_A1	Calibration	Standard	0.380	2.66	9484	115939	0.818	bb	0.3	-9.6	12-Apr-12	18:51:51	Batch01_008
67	67	PR01_EXAMPLE_AAC_01CAL7_A1	Calibration	Standard	3.070	2.66	75413	98680	7.642	bb	2.9	-6.2	12-Apr-12	19:02:17	Batch01_009
60	60	PR01_EXAMPLE_AAC_01CAL0_A1	Calibration	Standard	0.000	2.66	68	118759	0.006	bb	0.0		12-Apr-12	19:12:43	Batch01_010
65	65	PR01_EXAMPLE_AAC_01CAL5_A1	Calibration	Standard	0.770	2.65	19250	112514	1.711	bb	0.7	-12.3	12-Apr-12	19:23:08	Batch01_011
68	68	PR01_EXAMPLE_AAC_01CAL8_A1	Calibration	Standard	6.140	2.65	146195	83465	17.516	bb	6.5	6.6	12-Apr-12	19:33:34	Batch01_012
80	80	PR01_EXAMPLE_AAC_01QC_B1	QC	QC	0.000			117478					12-Apr-12	19:43:59	Batch01_013
57	57	PR01_EXAMPLE_AAC_01Blank_B1	Blank	Solvent		2.70	6			bb			12-Apr-12	19:54:25	Batch01_014
81	81	PR01_EXAMPLE_AAC_01QC_B2	QC	QC	0.000	2.68	17	116257	0.001	bb	0.0		12-Apr-12	20:04:50	Batch01_015
49	49	PR01_EXAMPLE_AAC_0125_A1	S40-3mnd-0	Analyte				121179					12-Apr-12	20:15:15	Batch01_016
54	54	PR01_EXAMPLE_AAC_0142_A1	C10-10	Analyte				117034					12-Apr-12	20:25:40	Batch01_017
53	53	PR01_EXAMPLE_AAC_0141_A1	C9-10	Analyte				114093					12-Apr-12	20:36:06	Batch01_018
45	45	PR01_EXAMPLE_AAC_0121_B1	S25-3mnd-0	Analyte				121375					12-Apr-12	20:46:31	Batch01_019
41	41	PR01_EXAMPLE_AAC_0107_A1	S67-M2-10	Analyte				121149					12-Apr-12	20:56:56	Batch01_020
40	40	PR01_EXAMPLE_AAC_0106_A1	S67-M1-10	Analyte				120765					12-Apr-12	21:07:21	Batch01_021
44	44	PR01_EXAMPLE_AAC_0121_A1	S25-3mnd-0	Analyte				119074					12-Apr-12	21:17:46	Batch01_022
55	55	PR01_EXAMPLE_AAC_0143_A1	C11-10	Analyte		2.66	14	116158	0.001	bb	0.0		12-Apr-12	21:28:12	Batch01_023
50	50	PR01_EXAMPLE_AAC_0134_A1	C2-10	Analyte				117599					12-Apr-12	21:38:38	Batch01_024
82	82	PR01_EXAMPLE_AAC_01QC_C1	QC	QC	0.000	2.70	17	115340	0.002	bb	0.0		12-Apr-12	21:49:03	Batch01_025
17	17	PR01_EXAMPLE_AAC_0058_A1	S44-M1-10	Analyte		2.73	18	119212	0.002	bb	0.0		12-Apr-12	21:59:28	Batch01_026
18	18	PR01_EXAMPLE_AAC_0059_A1	S44-M2-10	Analyte		2.73	280	122199	0.023	bb	0.0		12-Apr-12	22:09:53	Batch01_027
8	8	PR01_EXAMPLE_AAC_0034_B1	S30-M1-10	Analyte				116013					12-Apr-12	22:20:18	Batch01_028
19	19	PR01_EXAMPLE_AAC_0060_A1	S44-3mnd-10	Analyte		2.71	17	120993	0.001	bb	0.0		12-Apr-12	22:30:44	Batch01_029
42	42	PR01_EXAMPLE_AAC_0118_A1	S6-3mnd-0	Analyte				115958					12-Apr-12	22:41:09	Batch01_030
7	7	PR01_EXAMPLE_AAC_0034_A1	S30-M1-10	Analyte		2.71	24	117216	0.002	bb	0.0		12-Apr-12	22:51:34	Batch01_031
10	10	PR01_EXAMPLE_AAC_0036_A1	S30-3mnd-10	Analyte				120414					12-Apr-12	23:01:59	Batch01_032
9	9	PR01_EXAMPLE_AAC_0035_A1	S30-M2-10	Analyte				116901					12-Apr-12	23:12:24	Batch01_033
6	6	PR01_EXAMPLE_AAC_0023_B1	S14-M2-10	Analyte				114804					12-Apr-12	23:22:49	Batch01_034
83	83	PR01_EXAMPLE_AAC_01QC_C2	QC	QC	0.000			117778					12-Apr-12	23:33:14	Batch01_035
13	13	PR01_EXAMPLE_AAC_0042_A1	S32-3mnd-10	Analyte				117997					12-Apr-12	23:43:39	Batch01_036
12	12	PR01_EXAMPLE_AAC_0041_A1	S32-M2-10	Analyte		2.71	9	116596	0.001	bb	0.0		12-Apr-12	23:54:04	Batch01_037
11	11	PR01_EXAMPLE_AAC_0040_A1	S32-M1-10	Analyte		2.69	19	118888	0.002	bb	0.0		13-Apr-12	00:04:29	Batch01_038
1	1	PR01_EXAMPLE_AAC_0013_A1	S11-M1-10	Analyte				119322					13-Apr-12	00:14:54	Batch01_039
4	4	PR01_EXAMPLE_AAC_0015_A1	S11-3mnd-10	Analyte		2.71	360	120773	0.030	bb	0.1		13-Apr-12	00:25:19	Batch01_040
3	3	PR01_EXAMPLE_AAC_0014_A1	S11-M2-10	Analyte				119147					13-Apr-12	00:35:45	Batch01_041
46	46	PR01_EXAMPLE_AAC_0122_A1	S27-3mnd-0	Analyte				117100					13-Apr-12	00:46:11	Batch01_042
35	35	PR01_EXAMPLE_AAC_0084_A1	S58-3mnd-10	Analyte		2.71	56	119975	0.005	bb	0.0		13-Apr-12	00:56:37	Batch01_043
33	33	PR01_EXAMPLE_AAC_0082_A1	S58-M1-10	Analyte		2.74	23	118864	0.002	bb	0.0		13-Apr-12	01:07:02	Batch01_044
34	34	PR01_EXAMPLE_AAC_0083_A1	S58-M2-10	Analyte		2.70	15	122734	0.001	bb	0.0		13-Apr-12	01:17:28	Batch01_045
84	84	PR01_EXAMPLE_AAC_01QC_D1	QC	QC	0.000	2.71	48	117148	0.004	bb	0.0		13-Apr-12	01:27:53	Batch01_046
15	15	PR01_EXAMPLE_AAC_0050_A1	S35-M2-10	Analyte		2.70	14	118634	0.001	bb	0.0		13-Apr-12	01:38:18	Batch01_047
16	16	PR01_EXAMPLE_AAC_0051_A1	S35-3mnd-10	Analyte		2.67	21	118782	0.002	bb	0.0		13-Apr-12	01:48:43	Batch01_048
14	14	PR01_EXAMPLE_AAC_0049_A1	S35-M1-10	Analyte		2.68	13	118596	0.001	bb	0.0		13-Apr-12	01:59:08	Batch01_049
38	38	PR01_EXAMPLE_AAC_0098_A1	S64-M2-10	Analyte				118132					13-Apr-12	02:09:34	Batch01_050
39	39	PR01_EXAMPLE_AAC_0099_A1	S64-3mnd-10	Analyte				115872					13-Apr-12	02:20:00	Batch01_051
37	37	PR01_EXAMPLE_AAC_0097_A1	S64-M1-10	Analyte		2.67	12	119931	0.001	bb	0.0		13-Apr-12	02:30:25	Batch01_052
23	23	PR01_EXAMPLE_AAC_0063_A1	S45-3mnd-10	Analyte				116405					13-Apr-12	02:40:50	Batch01_053
22	22	PR01_EXAMPLE_AAC_0062_A1	S45-M2-10	Analyte		2.70	12	117574	0.001	bb	0.0		13-Apr-12	02:51:15	Batch01_054
20	20	PR01_EXAMPLE_AAC_0061_A1	S45-M1-10	Analyte		2.70	40	116430	0.003	bb	0.0		13-Apr-12	03:01:40	Batch01_055
85	85	PR01_EXAMPLE_AAC_01QC_D2	QC	QC	0.000			117184					13-Apr-12	03:12:05	Batch01_056
36	36	PR01_EXAMPLE_AAC_0085_B1	S59-M1-10	Analyte		2.70	25	115555	0.002	bb	0.0		13-Apr-12	03:22:30	Batch01_057
31	31	PR01_EXAMPLE_AAC_0077_A1	S52-M2-10	Analyte		2.75	20	114646	0.002	bb	0.0		13-Apr-12	03:32:56	Batch01_058
32	32	PR01_EXAMPLE_AAC_0078_A1	S52-3mnd-10	Analyte		2.75	38	119430	0.003	bb	0.0		13-Apr-12	03:43:21	Batch01_059
30	30	PR01_EXAMPLE_AAC_0076_A1	S52-M1-10	Analyte		2.70	24	120568	0.002	bb	0.0		13-Apr-12	03:53:46	Batch01_060
28	28	PR01_EXAMPLE_AAC_0074_A1	S51-M2-10	Analyte		2.69	20	120086	0.002	bb	0.0		13-Apr-12	04:04:11	Batch01_061
27	27	PR01_EXAMPLE_AAC_0073_A1	S51-M1-10	Analyte				120967					13-Apr-12	04:14:36	Batch01_062
21	21	PR01_EXAMPLE_AAC_0061_B1	S45-M1-10	Analyte				119287					13-Apr-12	04:25:01	Batch01_063
29	29	PR01_EXAMPLE_AAC_0075_A1	S51-3mnd-10	Analyte				121665					13-Apr-12	04:35:26	Batch01_064
52	52	PR01_EXAMPLE_AAC_0140_A1	C8-10	Analyte		2.71	28	115827	0.002	bb	0.0		13-Apr-12	04:45:51	Batch01_065
86	86	PR01_EXAMPLE_AAC_01QC_E1	QC	QC	0.000	2.69	13	119372	0.001	bb	0.0		13-Apr-12	04:56:16	Batch01_066
43	43	PR01_EXAMPLE_AAC_0119_A1	S20-3mnd-0	Analyte				119692					13-Apr-12	05:06:41	Batch01_067
5	5	PR01_EXAMPLE_AAC_0016_B1	S12-M1-10	Analyte		2.67	27	117382	0.002	bb	0.0		13-Apr-12	05:17:06	Batch01_068
48	48	PR01_EXAMPLE_AAC_0124_A1	S39-3mnd-0	Analyte		2.70	14	117037	0.001	bb	0.0		13-Apr-12	05:27:31	Batch01_069
2	2	PR01_EXAMPLE_AAC_0013_B1	S11-M1-10	Analyte		2.72	34	120099	0.003	bb	0.0		13-Apr-12	05:37:56	Batch01_070
51	51	PR01_EXAMPLE_AAC_0136_A1	C4-10	Analyte		2.71	40	118120	0.003	bb	0.0		13-Apr-12	05:48:21	Batch01_071
25	25	PR01_EXAMPLE_AAC_0068_A1	S47-M2-10	Analyte		2.68	46	117719	0.004	bb	0.0		13-Apr-12	05:58:46	Batch01_072
26	26	PR01_EXAMPLE_AAC_0069_A1	S47-3mnd-10	Analyte		2.67	44	119167	0.004	bb	0.0		13-Apr-12	06:09:11	Batch01_073
24	24	PR01_EXAMPLE_AAC_0067_A1	S47-M1-10	Analyte		2.69	17	118611	0.001	bb	0.0		13-Apr-12	06:19:36	Batch01_074
47	47	PR01_EXAMPLE_AAC_0122_B1	S27-3mnd-0	Analyte		2.67	22	121866	0.002	bb	0.0		13-Apr-12	06:30:02	Batch01_075
87	87	PR01_EXAMPLE_AAC_01QC_F1	QC	QC	0.000	2.69	52	120697	0.004	bb	0.0		13-Apr-12	06:40:26	Batch01_076
58	58	PR01_EXAMPLE_AAC_01Blank_C1	Blank	Solvent		2.71	5	530	0.090	bb	0.1		13-Apr-12	06:50:51	Batch01_077
88	88	PR01_EXAMPLE_AAC_01QC_F2	QC	QC	0.000			120751					13-Apr-12	07:01:16	Batch01_078
74	74	PR01_EXAMPLE_AAC_01CAL5_A2	Calibration	Standard	0.770	2.70	19333	116944	1.653	bb	0.7	-15.1	13-Apr-12	07:11:41	Batch01_079
76	76	PR01_EXAMPLE_AAC_01CAL7_A2	Calibration	Standard	3.070	2.69	77230	96324	8.018	bb	3.0	-1.7	13-Apr-12	07:22:06	Batch01_080
77	77	PR01_EXAMPLE_AAC_01CAL8_A2	Calibration	Standard	6.140	2.65	153398	84203	18.218	bb	6.8	10.9	13-Apr-12	07:32:31	Batch01_081
73	73	PR01_EXAMPLE_AAC_01CAL4_A2	Calibration	Standard	0.380	2.67	9688	118740	0.816	bb	0.3	-9.8	13-Apr-12	07:42:56	Batch01_082
69	69	PR01_EXAMPLE_AAC_01CAL0_A2	Calibration	Standard	0.000			125544					13-Apr-12	07:53:21	Batch01_083
71	71	PR01_EXAMPLE_AAC_01CAL2_A2	Calibration	Standard	0.100	2.69	1775	122255	0.145	bb	0.1	-6.3	13-Apr-12	08:03:46	Batch01_084
75	75	PR01_EXAMPLE_AAC_01CAL6_A2	Calibration	Standard	1.530	2.66	37767	112408	3.360	bb	1.3	-15.8	13-Apr-12	08:14:12	Batch01_085
70	70	PR01_EXAMPLE_AAC_01CAL1_A2	Calibration	Standard	0.050	2.67	563	123616	0.046	bb	0.1	13.3	13-Apr-12	08:24:37	Batch01_086
72	72	PR01_EXAMPLE_AAC_01CAL3_A2	Calibration	Standard	0.190	2.66	3900	121034	0.322	bb	0.2	-16.1	13-Apr-12	08:35:02	Batch01_087
89	89	PR01_EXAMPLE_AAC_01QC_G1	QC	QC	0.000			119996					13-Apr-12	08:45:27	Batch01_088
59	59	PR01_EXAMPLE_AAC_01Blank_D1	Blank	Solvent									13-Apr-12	08:55:53	Batch01_089
90	90	PR01_EXAMPLE_AAC_01QC_G2	QC	QC	0.000			117870					13-Apr-12	09:06:17	Batch01_090

Compound 10:  L-arginine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
91	91	PR01_EXAMPLE_AAC_01SST_A1	SST	Analyte		2.66	8	8881	0.000	bbI	0.0		12-Apr-12	16:46:45	Batch01_000
92	92	PR01_EXAMPLE_AAC_01SST_A2	SST	Analyte		2.66	10	9175	0.000	bbI	0.0		12-Apr-12	16:57:10	Batch01_000
93	93	PR01_EXAMPLE_AAC_01SST_A3	SST	Analyte		2.66	15	9309	0.001	bbI	0.0		12-Apr-12	17:07:35	Batch01_000
94	94	PR01_EXAMPLE_AAC_01SST_A4	SST	Analyte		2.70	13	9367	0.001	bbI	0.0		12-Apr-12	17:18:01	Batch01_000
95	95	PR01_EXAMPLE_AAC_01SST_A5	SST	Analyte		2.65	7	8905	0.000	bbI	0.0		12-Apr-12	17:28:27	Batch01_000
78	78	PR01_EXAMPLE_AAC_01QC_A1	QC	QC	0.000	2.65	20432	8847	0.901	bb	0.3		12-Apr-12	17:38:53	Batch01_001
56	56	PR01_EXAMPLE_AAC_01Blank_A1	Blank	Solvent		2.65	2	9	0.068	bbI	0.0		12-Apr-12	17:49:18	Batch01_002
79	79	PR01_EXAMPLE_AAC_01QC_A2	QC	QC	0.000	2.62	21417	8834	0.945	bb	0.9		12-Apr-12	17:59:44	Batch01_003
66	66	PR01_EXAMPLE_AAC_01CAL6_A1	Calibration	Standard	61.110	2.61	138044	11025	4.883	bb	59.2	-3.1	12-Apr-12	18:10:09	Batch01_004
62	62	PR01_EXAMPLE_AAC_01CAL2_A1	Calibration	Standard	3.820	2.62	26804	9679	1.080	bb	2.9	-23.2	12-Apr-12	18:20:35	Batch01_005
61	61	PR01_EXAMPLE_AAC_01CAL1_A1	Calibration	Standard	1.910	2.62	26296	9217	1.113	bb	3.4	78.8	12-Apr-12	18:31:01	Batch01_006
63	63	PR01_EXAMPLE_AAC_01CAL3_A1	Calibration	Standard	7.640	2.65	33069	9441	1.366	bb	7.2	-6.2	12-Apr-12	18:41:26	Batch01_007
64	64	PR01_EXAMPLE_AAC_01CAL4_A1	Calibration	Standard	15.280	2.62	45098	9181	1.916	bb	15.3	0.1	12-Apr-12	18:51:51	Batch01_008
67	67	PR01_EXAMPLE_AAC_01CAL7_A1	Calibration	Standard	122.230	2.61	285878	12717	8.767	bb	116.7	-4.5	12-Apr-12	19:02:17	Batch01_009
60	60	PR01_EXAMPLE_AAC_01CAL0_A1	Calibration	Standard	0.000	2.61	21752	9522	0.891	bb	0.1		12-Apr-12	19:12:43	Batch01_010
65	65	PR01_EXAMPLE_AAC_01CAL5_A1	Calibration	Standard	30.560	2.60	76992	10031	2.993	bb	31.2	2.3	12-Apr-12	19:23:08	Batch01_011
68	68	PR01_EXAMPLE_AAC_01CAL8_A1	Calibration	Standard	244.450	2.60	529803	11723	17.625	MM	247.8	1.4	12-Apr-12	19:33:34	Batch01_012
80	80	PR01_EXAMPLE_AAC_01QC_B1	QC	QC	0.000	2.65	21842	9643	0.883	bb	0.0		12-Apr-12	19:43:59	Batch01_013
57	57	PR01_EXAMPLE_AAC_01Blank_B1	Blank	Solvent				5					12-Apr-12	19:54:25	Batch01_014
81	81	PR01_EXAMPLE_AAC_01QC_B2	QC	QC	0.000	2.63	22557	9548	0.921	bb	0.6		12-Apr-12	20:04:50	Batch01_015
49	49	PR01_EXAMPLE_AAC_0125_A1	S40-3mnd-0	Analyte		2.61	19082	9462	0.787	bbI	0.0		12-Apr-12	20:15:15	Batch01_016
54	54	PR01_EXAMPLE_AAC_0142_A1	C10-10	Analyte		2.62	20602	9325	0.862	bbI	0.0		12-Apr-12	20:25:40	Batch01_017
53	53	PR01_EXAMPLE_AAC_0141_A1	C9-10	Analyte		2.62	21786	9282	0.915	bb	0.5		12-Apr-12	20:36:06	Batch01_018
45	45	PR01_EXAMPLE_AAC_0121_B1	S25-3mnd-0	Analyte		2.62	21452	10074	0.831	bbI	0.0		12-Apr-12	20:46:31	Batch01_019
41	41	PR01_EXAMPLE_AAC_0107_A1	S67-M2-10	Analyte		2.65	23769	9317	0.995	bb	1.7		12-Apr-12	20:56:56	Batch01_020
40	40	PR01_EXAMPLE_AAC_0106_A1	S67-M1-10	Analyte		2.64	19100	9184	0.811	bbI	0.0		12-Apr-12	21:07:21	Batch01_021
44	44	PR01_EXAMPLE_AAC_0121_A1	S25-3mnd-0	Analyte		2.68	18097	9785	0.721	bbI	0.0		12-Apr-12	21:17:46	Batch01_022
55	55	PR01_EXAMPLE_AAC_0143_A1	C11-10	Analyte		2.66	35632	9360	1.485	bb	8.9		12-Apr-12	21:28:12	Batch01_023
50	50	PR01_EXAMPLE_AAC_0134_A1	C2-10	Analyte		2.68	20410	9206	0.865	bbI	0.0		12-Apr-12	21:38:38	Batch01_024
82	82	PR01_EXAMPLE_AAC_01QC_C1	QC	QC	0.000	2.68	20761	9375	0.864	bbI	0.0		12-Apr-12	21:49:03	Batch01_025
17	17	PR01_EXAMPLE_AAC_0058_A1	S44-M1-10	Analyte		2.67	15448	9974	0.604	bbI	0.0		12-Apr-12	21:59:28	Batch01_026
18	18	PR01_EXAMPLE_AAC_0059_A1	S44-M2-10	Analyte		2.68	11495	9639	0.465	bbI	0.0		12-Apr-12	22:09:53	Batch01_027
8	8	PR01_EXAMPLE_AAC_0034_B1	S30-M1-10	Analyte		2.68	19918	9084	0.855	bbI	0.0		12-Apr-12	22:20:18	Batch01_028
19	19	PR01_EXAMPLE_AAC_0060_A1	S44-3mnd-10	Analyte		2.67	17403	9294	0.730	bbI	0.0		12-Apr-12	22:30:44	Batch01_029
42	42	PR01_EXAMPLE_AAC_0118_A1	S6-3mnd-0	Analyte		2.67	22304	9526	0.913	bb	0.5		12-Apr-12	22:41:09	Batch01_030
7	7	PR01_EXAMPLE_AAC_0034_A1	S30-M1-10	Analyte		2.67	18317	9390	0.761	bbI	0.0		12-Apr-12	22:51:34	Batch01_031
10	10	PR01_EXAMPLE_AAC_0036_A1	S30-3mnd-10	Analyte		2.66	13982	10169	0.536	bbI	0.0		12-Apr-12	23:01:59	Batch01_032
9	9	PR01_EXAMPLE_AAC_0035_A1	S30-M2-10	Analyte		2.67	13921	9290	0.584	bbI	0.0		12-Apr-12	23:12:24	Batch01_033
6	6	PR01_EXAMPLE_AAC_0023_B1	S14-M2-10	Analyte		2.67	15464	8864	0.680	bbI	0.0		12-Apr-12	23:22:49	Batch01_034
83	83	PR01_EXAMPLE_AAC_01QC_C2	QC	QC	0.000	2.68	20908	9189	0.887	bb	0.1		12-Apr-12	23:33:14	Batch01_035
13	13	PR01_EXAMPLE_AAC_0042_A1	S32-3mnd-10	Analyte		2.67	18570	9485	0.764	bbI	0.0		12-Apr-12	23:43:39	Batch01_036
12	12	PR01_EXAMPLE_AAC_0041_A1	S32-M2-10	Analyte		2.67	19645	8945	0.857	bbI	0.0		12-Apr-12	23:54:04	Batch01_037
11	11	PR01_EXAMPLE_AAC_0040_A1	S32-M1-10	Analyte		2.67	23783	8975	1.033	bb	2.2		13-Apr-12	00:04:29	Batch01_038
1	1	PR01_EXAMPLE_AAC_0013_A1	S11-M1-10	Analyte		2.66	22566	9460	0.930	bb	0.7		13-Apr-12	00:14:54	Batch01_039
4	4	PR01_EXAMPLE_AAC_0015_A1	S11-3mnd-10	Analyte		2.67	29834	9536	1.220	bb	5.0		13-Apr-12	00:25:19	Batch01_040
3	3	PR01_EXAMPLE_AAC_0014_A1	S11-M2-10	Analyte		2.67	18320	8968	0.797	bbI	0.0		13-Apr-12	00:35:45	Batch01_041
46	46	PR01_EXAMPLE_AAC_0122_A1	S27-3mnd-0	Analyte		2.66	19633	9061	0.845	bbI	0.0		13-Apr-12	00:46:11	Batch01_042
35	35	PR01_EXAMPLE_AAC_0084_A1	S58-3mnd-10	Analyte		2.67	13668	9390	0.568	bbI	0.0		13-Apr-12	00:56:37	Batch01_043
33	33	PR01_EXAMPLE_AAC_0082_A1	S58-M1-10	Analyte		2.67	12197	9090	0.523	bbI	0.0		13-Apr-12	01:07:02	Batch01_044
34	34	PR01_EXAMPLE_AAC_0083_A1	S58-M2-10	Analyte		2.66	17662	9633	0.715	bbI	0.0		13-Apr-12	01:17:28	Batch01_045
84	84	PR01_EXAMPLE_AAC_01QC_D1	QC	QC	0.000	2.67	21248	9469	0.875	bbI	0.0		13-Apr-12	01:27:53	Batch01_046
15	15	PR01_EXAMPLE_AAC_0050_A1	S35-M2-10	Analyte		2.66	13273	9437	0.549	bbI	0.0		13-Apr-12	01:38:18	Batch01_047
16	16	PR01_EXAMPLE_AAC_0051_A1	S35-3mnd-10	Analyte		2.63	21726	9277	0.913	bb	0.5		13-Apr-12	01:48:43	Batch01_048
14	14	PR01_EXAMPLE_AAC_0049_A1	S35-M1-10	Analyte		2.63	13978	9272	0.588	bbI	0.0		13-Apr-12	01:59:08	Batch01_049
38	38	PR01_EXAMPLE_AAC_0098_A1	S64-M2-10	Analyte		2.67	15744	9262	0.663	bbI	0.0		13-Apr-12	02:09:34	Batch01_050
39	39	PR01_EXAMPLE_AAC_0099_A1	S64-3mnd-10	Analyte		2.67	22858	8921	0.999	bb	1.7		13-Apr-12	02:20:00	Batch01_051
37	37	PR01_EXAMPLE_AAC_0097_A1	S64-M1-10	Analyte		2.67	18526	9098	0.794	bbI	0.0		13-Apr-12	02:30:25	Batch01_052
23	23	PR01_EXAMPLE_AAC_0063_A1	S45-3mnd-10	Analyte		2.66	24400	9616	0.990	bb	1.6		13-Apr-12	02:40:50	Batch01_053
22	22	PR01_EXAMPLE_AAC_0062_A1	S45-M2-10	Analyte		2.65	21992	9321	0.920	bb	0.6		13-Apr-12	02:51:15	Batch01_054
20	20	PR01_EXAMPLE_AAC_0061_A1	S45-M1-10	Analyte		2.66	24558	8898	1.076	bb	2.9		13-Apr-12	03:01:40	Batch01_055
85	85	PR01_EXAMPLE_AAC_01QC_D2	QC	QC	0.000	2.66	22561	9486	0.928	bb	0.7		13-Apr-12	03:12:05	Batch01_056
36	36	PR01_EXAMPLE_AAC_0085_B1	S59-M1-10	Analyte		2.66	19612	9707	0.788	bbI	0.0		13-Apr-12	03:22:30	Batch01_057
31	31	PR01_EXAMPLE_AAC_0077_A1	S52-M2-10	Analyte		2.63	18804	9112	0.805	bbI	0.0		13-Apr-12	03:32:56	Batch01_058
32	32	PR01_EXAMPLE_AAC_0078_A1	S52-3mnd-10	Analyte		2.62	21905	9350	0.914	bb	0.5		13-Apr-12	03:43:21	Batch01_059
