Quantify Compound Summary Report 

Printed Fri Apr 20 12:29:11 2012

Compound 1:  L-histidine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
66	66	PR01_EXAMPLE_AAC_02CAL4_A1	Calibration	Standard	9.640	2.36	505673	80396	62.898	bb	9.3	-3.3	13-Apr-12	17:56:22	Batch02_008
65	65	PR01_EXAMPLE_AAC_02CAL3_A1	Calibration	Standard	4.820	2.36	394266	83076	47.458	bb	4.5	-7.4	13-Apr-12	18:06:47	Batch02_009
64	64	PR01_EXAMPLE_AAC_02CAL2_A1	Calibration	Standard	2.410	2.37	337160	83169	40.539	bb	2.3	-5.2	13-Apr-12	18:17:12	Batch02_010
62	62	PR01_EXAMPLE_AAC_02CAL0_A1	Calibration	Standard	0.000	2.35	285446	85101	33.542	bb	0.1		13-Apr-12	18:27:37	Batch02_011
67	67	PR01_EXAMPLE_AAC_02CAL5_A1	Calibration	Standard	19.280	2.36	725245	80025	90.628	bb	18.1	-6.4	13-Apr-12	18:38:02	Batch02_012
82	82	PR01_EXAMPLE_AAC_02QC_B1	QC	QC	0.000	2.37	312491	86536	36.111	bb	0.9		13-Apr-12	18:48:27	Batch02_013
59	59	PR01_EXAMPLE_AAC_02Blank_B1	Blank	Solvent		2.36	5849	9	6545.190	bb	2050.0		13-Apr-12	18:58:52	Batch02_014
83	83	PR01_EXAMPLE_AAC_02QC_B2	QC	QC	0.000	2.38	303014	84074	36.041	bb	0.9		13-Apr-12	19:09:17	Batch02_015
44	44	PR01_EXAMPLE_AAC_0117_A1	S71-3mnd-10	Analyte		2.37	351990	84769	41.523	bb	2.6		13-Apr-12	19:19:46	Batch02_016
42	42	PR01_EXAMPLE_AAC_0115_A1	S71-M1-10	Analyte		2.36	219277	87991	24.920	bbI	0.0		13-Apr-12	19:30:14	Batch02_017
43	43	PR01_EXAMPLE_AAC_0116_A1	S71-M2-10	Analyte		2.34	258898	88527	29.245	bbI	0.0		13-Apr-12	19:40:39	Batch02_018
48	48	PR01_EXAMPLE_AAC_0128_A1	S49-3mnd-0	Analyte		2.37	287250	87044	33.000	bbI	0.0		13-Apr-12	19:51:04	Batch02_019
46	46	PR01_EXAMPLE_AAC_0126_A1	S41-3mnd-0	Analyte		2.37	302220	86761	34.834	bb	0.5		13-Apr-12	20:01:30	Batch02_020
3	3	PR01_EXAMPLE_AAC_0003_A1	S1-3mnd-10	Analyte		2.36	332400	86883	38.258	bb	1.6		13-Apr-12	20:11:55	Batch02_021
29	29	PR01_EXAMPLE_AAC_0052_B1	S38-M1-10	Analyte		2.36	240339	88799	27.066	bbI	0.0		13-Apr-12	20:22:20	Batch02_022
2	2	PR01_EXAMPLE_AAC_0002_A1	S1-M2-10	Analyte		2.38	377391	84693	44.560	bb	3.5		13-Apr-12	20:32:45	Batch02_023
1	1	PR01_EXAMPLE_AAC_0001_A1	S1-M1-10	Analyte		2.37	298237	85906	34.717	bb	0.5		13-Apr-12	20:43:10	Batch02_024
84	84	PR01_EXAMPLE_AAC_02QC_C1	QC	QC	0.000	2.37	293839	82013	35.828	bb	0.8		13-Apr-12	20:53:36	Batch02_025
10	10	PR01_EXAMPLE_AAC_0008_B1	S8-M2-10	Analyte		2.36	340118	87933	38.679	bb	1.7		13-Apr-12	21:04:01	Batch02_026
16	16	PR01_EXAMPLE_AAC_0026_A1	S17-M2-10	Analyte		2.37	370982	83456	44.453	bb	3.5		13-Apr-12	21:14:27	Batch02_027
15	15	PR01_EXAMPLE_AAC_0024_B1	S24-3mnd-10	Analyte		2.39	579868	83008	69.857	bb	11.5		13-Apr-12	21:24:53	Batch02_028
17	17	PR01_EXAMPLE_AAC_0027_A1	S17-3mnd-10	Analyte		2.35	331532	87002	38.106	bb	1.5		13-Apr-12	21:35:18	Batch02_029
20	20	PR01_EXAMPLE_AAC_0030_A1	S19-3mnd-10	Analyte		2.39	245290	90551	27.089	bbI	0.0		13-Apr-12	21:45:43	Batch02_030
18	18	PR01_EXAMPLE_AAC_0028_A1	S19-M1-10	Analyte		2.35	246359	92465	26.643	bbI	0.0		13-Apr-12	21:56:08	Batch02_031
19	19	PR01_EXAMPLE_AAC_0029_A1	S19-M2-10	Analyte		2.39	237490	87022	27.291	bbI	0.0		13-Apr-12	22:06:33	Batch02_032
55	55	PR01_EXAMPLE_AAC_0139_A1	C7-10	Analyte		2.36	293887	85825	34.242	bb	0.3		13-Apr-12	22:16:58	Batch02_033
54	54	PR01_EXAMPLE_AAC_0138_A1	C6-10	Analyte		2.36	229855	87616	26.234	bbI	0.0		13-Apr-12	22:27:23	Batch02_034
85	85	PR01_EXAMPLE_AAC_02QC_C2	QC	QC	0.000	2.37	291656	82921	35.173	bb	0.6		13-Apr-12	22:37:48	Batch02_035
4	4	PR01_EXAMPLE_AAC_0004_A1	S3-M1-10	Analyte		2.34	260751	87670	29.742	bbI	0.0		13-Apr-12	22:48:13	Batch02_036
6	6	PR01_EXAMPLE_AAC_0006_A1	S3-3mnd-10	Analyte		2.36	322147	86981	37.036	bb	1.2		13-Apr-12	22:58:38	Batch02_037
5	5	PR01_EXAMPLE_AAC_0005_A1	S3-M2-10	Analyte		2.36	363084	88263	41.137	bb	2.5		13-Apr-12	23:09:03	Batch02_038
56	56	PR01_EXAMPLE_AAC_0140_B1	C8-10	Analyte		2.35	286065	90919	31.464	bbI	0.0		13-Apr-12	23:19:28	Batch02_039
21	21	PR01_EXAMPLE_AAC_0031_A1	S29-M1-10	Analyte		2.36	238319	89656	26.582	bbI	0.0		13-Apr-12	23:29:54	Batch02_040
22	22	PR01_EXAMPLE_AAC_0032_A1	S29-M2-10	Analyte		2.36	228844	86564	26.436	bbI	0.0		13-Apr-12	23:40:19	Batch02_041
23	23	PR01_EXAMPLE_AAC_0033_A1	S29-3mnd-10	Analyte		2.39	242889	86005	28.241	bbI	0.0		13-Apr-12	23:50:44	Batch02_042
51	51	PR01_EXAMPLE_AAC_0130_A1	S55-3mnd-0	Analyte		2.35	383703	82343	46.598	bb	4.2		14-Apr-12	00:01:09	Batch02_043
45	45	PR01_EXAMPLE_AAC_0120_A1	S23-3mnd-0	Analyte		2.35	331087	86094	38.456	bb	1.6		14-Apr-12	00:11:34	Batch02_044
7	7	PR01_EXAMPLE_AAC_0006_B1	S3-3mnd-10	Analyte		2.33	355623	88706	40.090	bb	2.1		14-Apr-12	00:21:59	Batch02_045
86	86	PR01_EXAMPLE_AAC_02QC_D1	QC	QC	0.000	2.36	295982	87098	33.983	bb	0.2		14-Apr-12	00:32:24	Batch02_046
37	37	PR01_EXAMPLE_AAC_0087_A1	S59-3mnd-10	Analyte		2.40	298397	86943	34.321	bb	0.3		14-Apr-12	00:42:49	Batch02_047
36	36	PR01_EXAMPLE_AAC_0086_A1	S59-M2-10	Analyte		2.33	273712	86814	31.528	bbI	0.0		14-Apr-12	00:53:14	Batch02_048
35	35	PR01_EXAMPLE_AAC_0085_A1	S59-M1-10	Analyte		2.40	294584	88466	33.299	bb	0.0		14-Apr-12	01:03:39	Batch02_049
41	41	PR01_EXAMPLE_AAC_0102_A1	S65-3mnd-10	Analyte		2.40	280505	87260	32.146	bbI	0.0		14-Apr-12	01:14:04	Batch02_050
40	40	PR01_EXAMPLE_AAC_0101_A1	S65-M2-10	Analyte		2.39	242351	86220	28.109	bbI	0.0		14-Apr-12	01:24:29	Batch02_051
38	38	PR01_EXAMPLE_AAC_0100_A1	S65-M1-10	Analyte		2.38	236378	87237	27.096	bbI	0.0		14-Apr-12	01:34:54	Batch02_052
52	52	PR01_EXAMPLE_AAC_0132_A1	S57-3mnd-0	Analyte		2.40	311689	86307	36.114	bb	0.9		14-Apr-12	01:45:19	Batch02_053
26	26	PR01_EXAMPLE_AAC_0047_A1	S34-M2-10	Analyte		2.38	282000	88228	31.963	bbI	0.0		14-Apr-12	01:55:45	Batch02_054
25	25	PR01_EXAMPLE_AAC_0046_A1	S34-M1-10	Analyte		2.40	261061	88793	29.401	bbI	0.0		14-Apr-12	02:06:10	Batch02_055
27	27	PR01_EXAMPLE_AAC_0048_A1	S34-3mnd-10	Analyte		2.40	245269	88611	27.679	bbI	0.0		14-Apr-12	02:16:35	Batch02_056
87	87	PR01_EXAMPLE_AAC_02QC_D2	QC	QC	0.000	2.38	294788	90121	32.710	bbI	0.0		14-Apr-12	02:27:01	Batch02_057
57	57	PR01_EXAMPLE_AAC_0144_A1	C12-10	Analyte		2.39	265433	90607	29.295	bbI	0.0		14-Apr-12	02:37:26	Batch02_058
39	39	PR01_EXAMPLE_AAC_0100_B1	S65-M1-10	Analyte		2.40	280147	88414	31.686	bbI	0.0		14-Apr-12	02:47:51	Batch02_059
47	47	PR01_EXAMPLE_AAC_0127_A1	S42-3mnd-0	Analyte		2.40	366866	86996	42.170	bb	2.8		14-Apr-12	02:58:16	Batch02_060
11	11	PR01_EXAMPLE_AAC_0009_A1	S8-3mnd-10	Analyte		2.37	367998	86931	42.332	bb	2.8		14-Apr-12	03:08:41	Batch02_061
8	8	PR01_EXAMPLE_AAC_0007_A1	S8-M1-10	Analyte		2.39	283025	89180	31.736	bbI	0.0		14-Apr-12	03:19:06	Batch02_062
9	9	PR01_EXAMPLE_AAC_0008_A1	S8-M2-10	Analyte		2.37	315650	86041	36.686	bb	1.1		14-Apr-12	03:29:32	Batch02_063
50	50	PR01_EXAMPLE_AAC_0129_A1	S53-3mnd-0	Analyte		2.38	250383	87680	28.556	bbI	0.0		14-Apr-12	03:39:57	Batch02_064
32	32	PR01_EXAMPLE_AAC_0070_A1	S48-M1-10	Analyte		2.39	239693	85708	27.966	bbI	0.0		14-Apr-12	03:50:22	Batch02_065
33	33	PR01_EXAMPLE_AAC_0071_A1	S48-M2-10	Analyte		2.39	277861	88381	31.439	bbI	0.0		14-Apr-12	04:00:47	Batch02_066
34	34	PR01_EXAMPLE_AAC_0072_A1	S48-3mnd-10	Analyte		2.39	214363	90619	23.655	bbI	0.0		14-Apr-12	04:11:12	Batch02_067
88	88	PR01_EXAMPLE_AAC_02QC_E1	QC	QC	0.000	2.39	293395	90089	32.567	bbI	0.0		14-Apr-12	04:21:37	Batch02_068
12	12	PR01_EXAMPLE_AAC_0016_A1	S12-M1-10	Analyte		2.38	196317	85617	22.930	bbI	0.0		14-Apr-12	04:32:02	Batch02_069
24	24	PR01_EXAMPLE_AAC_0035_B1	S30-M2-10	Analyte		2.38	250460	87012	28.784	bbI	0.0		14-Apr-12	04:42:27	Batch02_070
13	13	PR01_EXAMPLE_AAC_0017_A1	S12-M2-10	Analyte		2.39	217870	86218	25.270	bbI	0.0		14-Apr-12	04:52:52	Batch02_071
14	14	PR01_EXAMPLE_AAC_0018_A1	S12-3mnd-10	Analyte		2.39	219493	88001	24.942	bbI	0.0		14-Apr-12	05:03:17	Batch02_072
53	53	PR01_EXAMPLE_AAC_0137_B1	C5-10	Analyte		2.38	341514	87776	38.908	bb	1.8		14-Apr-12	05:13:42	Batch02_073
30	30	PR01_EXAMPLE_AAC_0053_A1	S38-M2-10	Analyte		2.39	273663	86044	31.805	bbI	0.0		14-Apr-12	05:24:08	Batch02_074
28	28	PR01_EXAMPLE_AAC_0052_A1	S38-M1-10	Analyte		2.37	228197	90626	25.180	bbI	0.0		14-Apr-12	05:34:32	Batch02_075
31	31	PR01_EXAMPLE_AAC_0054_A1	S38-3mnd-10	Analyte		2.37	276915	84045	32.948	bbI	0.0		14-Apr-12	05:44:57	Batch02_076
49	49	PR01_EXAMPLE_AAC_0128_B1	S49-3mnd-0	Analyte		2.38	302739	89236	33.926	bb	0.2		14-Apr-12	05:55:22	Batch02_077
89	89	PR01_EXAMPLE_AAC_02QC_F1	QC	QC	0.000	2.38	290126	88966	32.611	bbI	0.0		14-Apr-12	06:05:47	Batch02_078
60	60	PR01_EXAMPLE_AAC_02Blank_C1	Blank	Solvent		2.34	1174	8	1553.387	bb	478.5		14-Apr-12	06:16:12	Batch02_079
90	90	PR01_EXAMPLE_AAC_02QC_F2	QC	QC	0.000	2.38	291774	89689	32.532	bbI	0.0		14-Apr-12	06:26:37	Batch02_080
73	73	PR01_EXAMPLE_AAC_02CAL2_A2	Calibration	Standard	2.410	2.35	351655	87794	40.055	bb	2.1	-11.6	14-Apr-12	06:37:02	Batch02_081
78	78	PR01_EXAMPLE_AAC_02CAL7_A2	Calibration	Standard	77.140	2.38	2208535	77249	285.900	bb	79.5	3.1	14-Apr-12	06:47:28	Batch02_082
76	76	PR01_EXAMPLE_AAC_02CAL5_A2	Calibration	Standard	19.280	2.38	782009	86215	90.704	bb	18.1	-6.2	14-Apr-12	06:57:53	Batch02_083
75	75	PR01_EXAMPLE_AAC_02CAL4_A2	Calibration	Standard	9.640	2.37	542457	87263	62.163	bb	9.1	-5.7	14-Apr-12	07:08:18	Batch02_084
79	79	PR01_EXAMPLE_AAC_02CAL8_A2	Calibration	Standard	154.270	2.36	3785480	71434	529.927	bb	156.3	1.3	14-Apr-12	07:18:43	Batch02_085
77	77	PR01_EXAMPLE_AAC_02CAL6_A2	Calibration	Standard	38.570	2.39	1250725	78186	159.968	bb	39.9	3.4	14-Apr-12	07:29:08	Batch02_086
74	74	PR01_EXAMPLE_AAC_02CAL3_A2	Calibration	Standard	4.820	2.37	411292	87869	46.808	bb	4.3	-11.7	14-Apr-12	07:39:33	Batch02_087
72	72	PR01_EXAMPLE_AAC_02CAL1_A2	Calibration	Standard	1.210	2.35	303695	80800	37.586	bb	1.4	11.9	14-Apr-12	07:49:59	Batch02_088
71	71	PR01_EXAMPLE_AAC_02CAL0_A2	Calibration	Standard	0.000	2.36	289121	86208	33.537	bb	0.1		14-Apr-12	08:00:24	Batch02_089
91	91	PR01_EXAMPLE_AAC_02QC_G1	QC	QC	0.000	2.36	299680	88932	33.698	bb	0.1		14-Apr-12	08:10:49	Batch02_090
61	61	PR01_EXAMPLE_AAC_02Blank_D1	Blank	Solvent		2.35	747	16	456.775	bb	133.3		14-Apr-12	08:21:14	Batch02_091
92	92	PR01_EXAMPLE_AAC_02QC_G2	QC	QC	0.000	2.37	289809	85671	33.828	bb	0.2		14-Apr-12	08:31:39	Batch02_092

Compound 8:  1-methyl-L-histidine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
93	93	PR01_EXAMPLE_AAC_02SST_A1	SST	Analyte		2.11	102	22539	0.045	bbI	0.0		13-Apr-12	15:51:18	Batch02_000
94	94	PR01_EXAMPLE_AAC_02SST_A2	SST	Analyte		2.11	327	22471	0.146	bbI	0.0		13-Apr-12	16:01:46	Batch02_000
95	95	PR01_EXAMPLE_AAC_02SST_A3	SST	Analyte		2.09	286	22929	0.125	bbI	0.0		13-Apr-12	16:12:12	Batch02_000
96	96	PR01_EXAMPLE_AAC_02SST_A4	SST	Analyte		2.10	231	22728	0.102	bbI	0.0		13-Apr-12	16:22:37	Batch02_000
97	97	PR01_EXAMPLE_AAC_02SST_A5	SST	Analyte		2.07	247	22191	0.111	bbI	0.0		13-Apr-12	16:33:02	Batch02_000
80	80	PR01_EXAMPLE_AAC_02QC_A1	QC	QC	0.000	2.09	1682	19619	0.857	bb	0.1		13-Apr-12	16:43:27	Batch02_001
58	58	PR01_EXAMPLE_AAC_02Blank_A1	Blank	Solvent				1					13-Apr-12	16:53:52	Batch02_002
81	81	PR01_EXAMPLE_AAC_02QC_A2	QC	QC	0.000	2.11	1518	20394	0.744	bbI	0.0		13-Apr-12	17:04:17	Batch02_003
70	70	PR01_EXAMPLE_AAC_02CAL8_A1	Calibration	Standard	36.220	2.09	104796	27664	37.882	bb	36.5	0.8	13-Apr-12	17:14:42	Batch02_004
69	69	PR01_EXAMPLE_AAC_02CAL7_A1	Calibration	Standard	18.110	2.09	47471	24356	19.491	bb	18.4	1.7	13-Apr-12	17:25:07	Batch02_005
63	63	PR01_EXAMPLE_AAC_02CAL1_A1	Calibration	Standard	0.280	2.08	1840	19263	0.955	bb	0.2	-32.1	13-Apr-12	17:35:32	Batch02_006
68	68	PR01_EXAMPLE_AAC_02CAL6_A1	Calibration	Standard	9.060	2.09	22260	22338	9.965	bb	9.0	-0.1	13-Apr-12	17:45:57	Batch02_007
66	66	PR01_EXAMPLE_AAC_02CAL4_A1	Calibration	Standard	2.260	2.10	6961	21624	3.219	bb	2.4	6.9	13-Apr-12	17:56:22	Batch02_008
65	65	PR01_EXAMPLE_AAC_02CAL3_A1	Calibration	Standard	1.130	2.10	4019	21325	1.885	bb	1.1	-2.3	13-Apr-12	18:06:47	Batch02_009
64	64	PR01_EXAMPLE_AAC_02CAL2_A1	Calibration	Standard	0.570	2.10	3047	21798	1.398	bb	0.6	9.7	13-Apr-12	18:17:12	Batch02_010
62	62	PR01_EXAMPLE_AAC_02CAL0_A1	Calibration	Standard	0.000	2.09	2017	21388	0.943	bb	0.2		13-Apr-12	18:27:37	Batch02_011
67	67	PR01_EXAMPLE_AAC_02CAL5_A1	Calibration	Standard	4.530	2.10	11842	22459	5.273	bb	4.4	-2.1	13-Apr-12	18:38:02	Batch02_012
82	82	PR01_EXAMPLE_AAC_02QC_B1	QC	QC	0.000	2.11	1671	21340	0.783	bb	0.0		13-Apr-12	18:48:27	Batch02_013
59	59	PR01_EXAMPLE_AAC_02Blank_B1	Blank	Solvent									13-Apr-12	18:58:52	Batch02_014
83	83	PR01_EXAMPLE_AAC_02QC_B2	QC	QC	0.000	2.10	1969	21902	0.899	bb	0.1		13-Apr-12	19:09:17	Batch02_015
44	44	PR01_EXAMPLE_AAC_0117_A1	S71-3mnd-10	Analyte		2.10	1023	20884	0.490	bbI	0.0		13-Apr-12	19:19:46	Batch02_016
42	42	PR01_EXAMPLE_AAC_0115_A1	S71-M1-10	Analyte		2.09	1417	21757	0.651	bbI	0.0		13-Apr-12	19:30:14	Batch02_017
43	43	PR01_EXAMPLE_AAC_0116_A1	S71-M2-10	Analyte		2.08	1060	21782	0.487	bbI	0.0		13-Apr-12	19:40:39	Batch02_018
48	48	PR01_EXAMPLE_AAC_0128_A1	S49-3mnd-0	Analyte		2.11	3392	21164	1.603	bb	0.8		13-Apr-12	19:51:04	Batch02_019
46	46	PR01_EXAMPLE_AAC_0126_A1	S41-3mnd-0	Analyte		2.11	1749	22120	0.791	bb	0.0		13-Apr-12	20:01:30	Batch02_020
3	3	PR01_EXAMPLE_AAC_0003_A1	S1-3mnd-10	Analyte		2.10	1110	21462	0.517	bbI	0.0		13-Apr-12	20:11:55	Batch02_021
29	29	PR01_EXAMPLE_AAC_0052_B1	S38-M1-10	Analyte		2.10	1737	21499	0.808	bb	0.0		13-Apr-12	20:22:20	Batch02_022
2	2	PR01_EXAMPLE_AAC_0002_A1	S1-M2-10	Analyte		2.11	1496	21690	0.690	MMI	0.0		13-Apr-12	20:32:45	Batch02_023
1	1	PR01_EXAMPLE_AAC_0001_A1	S1-M1-10	Analyte		2.11	1059	21486	0.493	bbI	0.0		13-Apr-12	20:43:10	Batch02_024
84	84	PR01_EXAMPLE_AAC_02QC_C1	QC	QC	0.000	2.11	1603	20329	0.788	bb	0.0		13-Apr-12	20:53:36	Batch02_025
10	10	PR01_EXAMPLE_AAC_0008_B1	S8-M2-10	Analyte		2.11	1649	22182	0.743	bbI	0.0		13-Apr-12	21:04:01	Batch02_026
16	16	PR01_EXAMPLE_AAC_0026_A1	S17-M2-10	Analyte		2.12	1472	21605	0.681	bbI	0.0		13-Apr-12	21:14:27	Batch02_027
15	15	PR01_EXAMPLE_AAC_0024_B1	S24-3mnd-10	Analyte		2.12	1200	22433	0.535	bbI	0.0		13-Apr-12	21:24:53	Batch02_028
17	17	PR01_EXAMPLE_AAC_0027_A1	S17-3mnd-10	Analyte		2.10	1578	21725	0.727	MMI	0.0		13-Apr-12	21:35:18	Batch02_029
20	20	PR01_EXAMPLE_AAC_0030_A1	S19-3mnd-10	Analyte		2.13	986	21222	0.464	bbI	0.0		13-Apr-12	21:45:43	Batch02_030
18	18	PR01_EXAMPLE_AAC_0028_A1	S19-M1-10	Analyte		2.11	1075	22449	0.479	bbI	0.0		13-Apr-12	21:56:08	Batch02_031
19	19	PR01_EXAMPLE_AAC_0029_A1	S19-M2-10	Analyte		2.12	1322	22196	0.596	MMI	0.0		13-Apr-12	22:06:33	Batch02_032
55	55	PR01_EXAMPLE_AAC_0139_A1	C7-10	Analyte		2.11	1095	21960	0.499	bbI	0.0		13-Apr-12	22:16:58	Batch02_033
54	54	PR01_EXAMPLE_AAC_0138_A1	C6-10	Analyte		2.10	1448	21809	0.664	bbI	0.0		13-Apr-12	22:27:23	Batch02_034
85	85	PR01_EXAMPLE_AAC_02QC_C2	QC	QC	0.000	2.12	1467	20824	0.705	MMI	0.0		13-Apr-12	22:37:48	Batch02_035
4	4	PR01_EXAMPLE_AAC_0004_A1	S3-M1-10	Analyte		2.07	1988	21468	0.926	bb	0.2		13-Apr-12	22:48:13	Batch02_036
6	6	PR01_EXAMPLE_AAC_0006_A1	S3-3mnd-10	Analyte		2.11	1323	21376	0.619	bbI	0.0		13-Apr-12	22:58:38	Batch02_037
5	5	PR01_EXAMPLE_AAC_0005_A1	S3-M2-10	Analyte		2.10	1695	21800	0.777	bb	0.0		13-Apr-12	23:09:03	Batch02_038
56	56	PR01_EXAMPLE_AAC_0140_B1	C8-10	Analyte		2.09	1548	22321	0.694	bbI	0.0		13-Apr-12	23:19:28	Batch02_039
21	21	PR01_EXAMPLE_AAC_0031_A1	S29-M1-10	Analyte		2.11	1285	21447	0.599	bbI	0.0		13-Apr-12	23:29:54	Batch02_040
22	22	PR01_EXAMPLE_AAC_0032_A1	S29-M2-10	Analyte		2.10	1521	21172	0.718	bbI	0.0		13-Apr-12	23:40:19	Batch02_041
23	23	PR01_EXAMPLE_AAC_0033_A1	S29-3mnd-10	Analyte		2.13	1519	20720	0.733	bbI	0.0		13-Apr-12	23:50:44	Batch02_042
51	51	PR01_EXAMPLE_AAC_0130_A1	S55-3mnd-0	Analyte		2.08	676	19780	0.342	bbI	0.0		14-Apr-12	00:01:09	Batch02_043
45	45	PR01_EXAMPLE_AAC_0120_A1	S23-3mnd-0	Analyte		2.10	1852	21765	0.851	bb	0.1		14-Apr-12	00:11:34	Batch02_044
7	7	PR01_EXAMPLE_AAC_0006_B1	S3-3mnd-10	Analyte		2.07	1344	22452	0.599	bbI	0.0		14-Apr-12	00:21:59	Batch02_045
86	86	PR01_EXAMPLE_AAC_02QC_D1	QC	QC	0.000	2.11	1598	22659	0.705	MMI	0.0		14-Apr-12	00:32:24	Batch02_046
37	37	PR01_EXAMPLE_AAC_0087_A1	S59-3mnd-10	Analyte		2.13	2332	21075	1.106	MM	0.3		14-Apr-12	00:42:49	Batch02_047
36	36	PR01_EXAMPLE_AAC_0086_A1	S59-M2-10	Analyte		2.07	1750	20980	0.834	bb	0.1		14-Apr-12	00:53:14	Batch02_048
35	35	PR01_EXAMPLE_AAC_0085_A1	S59-M1-10	Analyte		2.13	2629	21533	1.221	bb	0.5		14-Apr-12	01:03:39	Batch02_049
41	41	PR01_EXAMPLE_AAC_0102_A1	S65-3mnd-10	Analyte		2.14	1140	21993	0.518	bbI	0.0		14-Apr-12	01:14:04	Batch02_050
40	40	PR01_EXAMPLE_AAC_0101_A1	S65-M2-10	Analyte		2.12	1198	21255	0.564	bbI	0.0		14-Apr-12	01:24:29	Batch02_051
38	38	PR01_EXAMPLE_AAC_0100_A1	S65-M1-10	Analyte		2.13	2245	21832	1.029	bb	0.3		14-Apr-12	01:34:54	Batch02_052
52	52	PR01_EXAMPLE_AAC_0132_A1	S57-3mnd-0	Analyte		2.14	2027	21882	0.926	bb	0.2		14-Apr-12	01:45:19	Batch02_053
26	26	PR01_EXAMPLE_AAC_0047_A1	S34-M2-10	Analyte		2.12	1155	21350	0.541	bbI	0.0		14-Apr-12	01:55:45	Batch02_054
25	25	PR01_EXAMPLE_AAC_0046_A1	S34-M1-10	Analyte		2.13	1380	21386	0.645	bbI	0.0		14-Apr-12	02:06:10	Batch02_055
27	27	PR01_EXAMPLE_AAC_0048_A1	S34-3mnd-10	Analyte		2.15	1621	21519	0.753	bbI	0.0		14-Apr-12	02:16:35	Batch02_056
87	87	PR01_EXAMPLE_AAC_02QC_D2	QC	QC	0.000	2.11	1862	21534	0.865	MM	0.1		14-Apr-12	02:27:01	Batch02_057
57	57	PR01_EXAMPLE_AAC_0144_A1	C12-10	Analyte		2.13	2055	22066	0.931	MM	0.2		14-Apr-12	02:37:26	Batch02_058
39	39	PR01_EXAMPLE_AAC_0100_B1	S65-M1-10	Analyte		2.12	2572	21777	1.181	bb	0.4		14-Apr-12	02:47:51	Batch02_059
47	47	PR01_EXAMPLE_AAC_0127_A1	S42-3mnd-0	Analyte		2.13	1518	21395	0.710	bbI	0.0		14-Apr-12	02:58:16	Batch02_060
11	11	PR01_EXAMPLE_AAC_0009_A1	S8-3mnd-10	Analyte		2.12	1451	22236	0.653	bbI	0.0		14-Apr-12	03:08:41	Batch02_061
8	8	PR01_EXAMPLE_AAC_0007_A1	S8-M1-10	Analyte		2.13	1291	20980	0.615	bbI	0.0		14-Apr-12	03:19:06	Batch02_062
9	9	PR01_EXAMPLE_AAC_0008_A1	S8-M2-10	Analyte		2.11	1850	21600	0.856	bb	0.1		14-Apr-12	03:29:32	Batch02_063
50	50	PR01_EXAMPLE_AAC_0129_A1	S53-3mnd-0	Analyte		2.12	1967	21876	0.899	bb	0.1		14-Apr-12	03:39:57	Batch02_064
32	32	PR01_EXAMPLE_AAC_0070_A1	S48-M1-10	Analyte		2.13	900	21492	0.419	bbI	0.0		14-Apr-12	03:50:22	Batch02_065
33	33	PR01_EXAMPLE_AAC_0071_A1	S48-M2-10	Analyte		2.12	710	21463	0.331	bbI	0.0		14-Apr-12	04:00:47	Batch02_066
34	34	PR01_EXAMPLE_AAC_0072_A1	S48-3mnd-10	Analyte		2.12	975	21293	0.458	bbI	0.0		14-Apr-12	04:11:12	Batch02_067
88	88	PR01_EXAMPLE_AAC_02QC_E1	QC	QC	0.000	2.12	1755	21461	0.818	bb	0.1		14-Apr-12	04:21:37	Batch02_068
12	12	PR01_EXAMPLE_AAC_0016_A1	S12-M1-10	Analyte		2.11	1489	21102	0.706	bbI	0.0		14-Apr-12	04:32:02	Batch02_069
24	24	PR01_EXAMPLE_AAC_0035_B1	S30-M2-10	Analyte		2.11	2049	21091	0.972	bb	0.2		14-Apr-12	04:42:27	Batch02_070
13	13	PR01_EXAMPLE_AAC_0017_A1	S12-M2-10	Analyte		2.13	1618	21303	0.759	bbI	0.0		14-Apr-12	04:52:52	Batch02_071
14	14	PR01_EXAMPLE_AAC_0018_A1	S12-3mnd-10	Analyte		2.13	1541	20509	0.751	bbI	0.0		14-Apr-12	05:03:17	Batch02_072
53	53	PR01_EXAMPLE_AAC_0137_B1	C5-10	Analyte		2.13	1364	21937	0.622	bbI	0.0		14-Apr-12	05:13:42	Batch02_073
30	30	PR01_EXAMPLE_AAC_0053_A1	S38-M2-10	Analyte		2.13	1238	21242	0.583	bbI	0.0		14-Apr-12	05:24:08	Batch02_074
28	28	PR01_EXAMPLE_AAC_0052_A1	S38-M1-10	Analyte		2.11	1422	22094	0.644	bbI	0.0		14-Apr-12	05:34:32	Batch02_075
31	31	PR01_EXAMPLE_AAC_0054_A1	S38-3mnd-10	Analyte		2.12	1440	20401	0.706	bbI	0.0		14-Apr-12	05:44:57	Batch02_076
49	49	PR01_EXAMPLE_AAC_0128_B1	S49-3mnd-0	Analyte		2.12	3391	21747	1.559	bb	0.8		14-Apr-12	05:55:22	Batch02_077
